env_steps,mean_reward,std_reward
39026688,20.31906244277954,1.0221149219530672
39124992,20.239020853042604,1.5627374707461001
39223296,20.415212800502776,2.1498269554032357
39321600,20.343070487976075,1.0243135501027936
39419904,19.862501039505005,2.5537858752736415
39518208,19.886512336730956,1.8266633567209067
39616512,20.354276762008666,1.1107943238653926
39714816,20.25414104938507,1.636346602776267
39813120,20.091016315221786,2.5521472869755724
39911424,20.38252759933472,0.9725246490447614
40009728,20.186927947998047,1.0592608115610596
40108032,20.266992473602294,1.0464653694865815
40206336,20.27264596939087,1.1436205834354152
40304640,20.36976329803467,0.9950262183560247
40402944,20.48525505065918,1.0640282392781226
40501248,20.026479420661925,2.254253628012094
40599552,20.52080829620361,1.065126765652293
40697856,20.444942359924315,1.0253407622273918
40796160,20.573231468200685,1.0738359600603875
40894464,20.528862285614014,0.9669876024067741
40992768,20.397377128601075,0.9642141453859753
41091072,20.405865840911865,1.1034085255064923
41189376,20.65265405654907,0.9582101754854209
41287680,20.28113599538803,2.023843638491846
41385984,20.37637385368347,1.5470784807985483
41484288,20.448666477203368,1.076734377397933
41582592,20.591099758148193,1.0336488468943035
41680896,20.548435468673706,1.210862403918435
41779200,20.462363758087157,1.1681317142528345
41877504,20.42409254550934,1.717880355428112
41975808,20.46135618209839,1.0458300926738608
42074112,20.29344584226608,2.1310966033560255
42172416,20.505451488494874,1.004097045454588
42270720,20.639445600509642,1.2166649919085526
42369024,20.389659926891326,2.220359492189252
42467328,20.52663152694702,1.6696352520603597
42565632,20.462836589813232,1.0972917586860098
42663936,20.519358730316164,0.9823979328010647
42762240,20.330486526489256,2.642669468832968
42860544,20.713852615356444,0.9912105482554314
42958848,20.62848437309265,1.1386936649411392
43057152,20.404690108299256,1.629662498995701
43155456,20.479720845222474,1.6712003057744802
43253760,20.566270813941955,1.6261051690183654
43352064,20.73663450241089,0.8889236567280593
43450368,20.800454902648926,1.0058987971614677
43548672,20.59968681335449,1.3408738728760237
43646976,20.665405960083007,1.2106236998322069
43745280,20.758754863739014,0.8227005178811216
43843584,20.603967781066896,1.1016644590558047
43941888,20.58684436798096,0.9405255728623657
44040192,20.74092632293701,1.0158133832665506
44138496,20.717286033630373,1.1018096619762088
