env_steps,mean_reward,std_reward,success_rate
33030144,1.4288389113964513,2.1252920717627646,0.10299405455589294
33128448,1.4588541674800217,2.3222686234517234,0.09436218440532684
33226752,1.2878044301224874,1.97569840649211,0.09981675446033478
33325056,1.1151553286612035,1.9393808331311273,0.09593349695205688
33423360,0.7866213539335877,1.2870249426148639,0.09106632322072983
33521664,0.9121602535573765,1.4098778783266577,0.08945107460021973
33619968,0.8314877204596997,1.4350323372171883,0.09573478996753693
33718272,1.1736468776781113,1.9368388871061966,0.0984053909778595
33816576,1.1062730729579926,1.689237233706302,0.0961175486445427
33914880,0.9759234983753413,1.4080994631086943,0.08913137763738632
34013184,1.0695542377699168,1.4600765390855697,0.08925186097621918
34111488,0.873788218004629,1.3257894043299485,0.08661425113677979
34209792,0.8692039089184255,1.5708509400977189,0.09313734620809555
34308096,0.9534799906611443,1.605419962459109,0.08567474782466888
34406400,1.3626020166564559,2.12530014637333,0.09385238587856293
34504704,0.8295007312763483,1.192093327060162,0.08513550460338593
34603008,0.6143749839474912,1.3302985581085716,0.08749236166477203
34701312,0.7839535962231458,1.380249946931482,0.0839441642165184
34799616,0.6626077646343037,1.4058214610927011,0.07819721102714539
34897920,0.5462340197619051,1.0299644363586251,0.08084464073181152
34996224,0.7379961076937616,1.1714140761599665,0.09032595157623291
35094528,0.6435914427414536,1.2473344623974914,0.0778474360704422
35192832,0.8148270945716649,1.5785778118617537,0.07945306599140167
35291136,0.5609579546423629,1.1664245947381409,0.08127855509519577
35389440,0.4603011921141297,1.0865017344479908,0.08106517791748047
35487744,0.7296249911189079,1.5796702199179902,0.08162342011928558
35586048,0.7383541353512555,1.3319890033676456,0.07883690297603607
35684352,0.5430653251986951,1.1090005880853886,0.07594724744558334
35782656,0.7976440719515085,1.5584392090428545,0.07298674434423447
35880960,0.733550462690182,1.428106217865787,0.07174747437238693
35979264,0.3430667338706553,0.7369345117579356,0.07365069538354874
36077568,0.7361679920647294,1.3793738918015594,0.07454894483089447
36175872,0.4935702442843467,1.111118023991358,0.07434169948101044
36274176,0.46218524760100993,0.8631154993214579,0.07039749622344971
36372480,0.6014904871955514,1.2419290124522655,0.07805284112691879
36470784,0.6351172194024548,1.1920646664836323,0.07524557411670685
36569088,0.5000598747044569,0.9948474924673676,0.06679201126098633
36667392,0.3112108275247738,0.6906168757283602,0.07132930308580399
36765696,0.35922849911265076,0.7895360086133023,0.06774476170539856
36864000,0.40932048903079704,1.1929336160849007,0.06487279385328293
36962304,0.481652804845944,0.9436983886115283,0.06661117821931839
37060608,0.3648600025754422,0.9997695156556535,0.06569080054759979
37158912,0.3592031456530094,0.7666154409194887,0.06925550103187561
37257216,0.46643324925913476,0.8919177546670589,0.06510640680789948
37355520,0.5246455513266847,1.328751623251834,0.0632578656077385
37453824,0.424261101494194,0.9363483637000278,0.06931105256080627
37552128,0.5420068662543781,1.0501369608668611,0.06512656807899475
37650432,0.30558409782592205,0.79723539324548,0.06286274641752243
37748736,0.24567615950945765,0.5487087487911365,0.0617445707321167
37847040,0.28478290361817926,0.8413743605024172,0.05867314338684082
37945344,0.257737561177928,0.5656106043265406,0.05552579089999199
38043648,0.3276354458299465,0.6572422807471185,0.05805099010467529
38141952,0.2998553179949522,0.6098790138920609,0.05988692864775658
38240256,0.3435141228232533,0.8046870900799691,0.05786828324198723
38338560,0.31225389815401283,0.7664190433287906,0.054866693913936615
38436864,0.3683240231499076,0.9996918443566407,0.05282999575138092
38535168,0.4568281251983717,0.959010340900217,0.056602902710437775
38633472,0.4989714852208272,0.9805845902657215,0.05734842270612717
38731776,0.28799560532992474,0.7306306740741297,0.05185877904295921
38830080,0.3258116036467254,0.7841367091683713,0.054334621876478195
38928384,0.3109155445219949,0.6640156857041599,0.05060482770204544
39026688,0.4463607075531036,0.9250420379819655,0.04976721107959747
39124992,0.26883253653999417,0.6149146195923739,0.04878780245780945
39223296,0.28765280058723874,0.6682987849289823,0.04764719307422638
39321600,0.25773480146424843,0.7377124913570773,0.04666837304830551
39419904,0.357993968159426,0.8340219049690444,0.045314423739910126
39518208,0.2658504629705567,0.7336427488114445,0.04569197818636894
39616512,0.26466572741046546,0.5840995789722386,0.042897194623947144
39714816,0.12154128920286894,0.32944437888783,0.03942921385169029
39813120,0.2889091058121994,0.7233480882544446,0.04161374270915985
39911424,0.20908079855842515,0.44195781511612875,0.041263408958911896
40009728,0.24807251078775153,0.6638437370900229,0.04248201847076416
40108032,0.16390359080629424,0.41291738568444947,0.04317861050367355
40206336,0.2092833582451567,0.6221711474205579,0.04164470359683037
40304640,0.23446660017594695,0.6179910360434266,0.04072874039411545
40402944,0.21003669064491987,0.5203516991693887,0.04024392366409302
40501248,0.1770664542110171,0.466589655541827,0.039040181785821915
40599552,0.16400649197865277,0.45655329814050394,0.036661963909864426
40697856,0.16973999405745416,0.4143746337402279,0.03463968262076378
40796160,0.16644286448368803,0.41271680895357754,0.03607412800192833
40894464,0.13962876312201844,0.34775664058683553,0.03574533388018608
40992768,0.12150660260114819,0.32861383413785844,0.03482690081000328
41091072,0.2285179018112831,0.47860804988173156,0.035631947219371796
41189376,0.2047006695251912,0.5164322066376724,0.03398243337869644
41287680,0.09551741216855589,0.14824146376923186,0.03184410557150841
41385984,0.20711913486011327,0.5137287845650887,0.03436509519815445
41484288,0.16052104723989033,0.36965049913153003,0.03031293675303459
41582592,0.13936858074273914,0.34835058597425705,0.03084142878651619
41680896,0.146859449762851,0.4076730778275965,0.0313861221075058
41779200,0.14533147380221634,0.41484036371264,0.030476411804556847
41877504,0.3302319772168994,0.9801103272128436,0.03323623165488243
41975808,0.17767318115453234,0.45136388301914987,0.029316626489162445
42074112,0.1706936517811846,0.41644690262763306,0.030049588531255722
42172416,0.1822914012830006,0.5335427095865387,0.031278591603040695
42270720,0.06990104166092351,0.14930423891810415,0.02700844407081604
42369024,0.08167523771524429,0.17242921374220177,0.026622675359249115
42467328,0.11376742544351146,0.34301990265741344,0.028717953711748123
42565632,0.2647020331991371,0.6281007051169535,0.026234623044729233
42663936,0.07832727570319548,0.22562009415562215,0.025042422115802765
42762240,0.0942617549141869,0.24554775837301082,0.02617034688591957
42860544,0.18787367026088758,0.48529114882413876,0.026899561285972595
42958848,0.09268111266079358,0.23753247602786118,0.023555606603622437
43057152,0.10321542655467056,0.25663226336030703,0.022646283730864525
43155456,0.06517396189970896,0.11813181919928123,0.023914407938718796
43253760,0.11564414975931868,0.302207225999353,0.02327641472220421
43352064,0.12709715825039894,0.2903908940708721,0.022148463875055313
43450368,0.057574038316961375,0.14059635217895983,0.02077890746295452
43548672,0.09481089923530817,0.2746295837069705,0.02071315422654152
43646976,0.08353097708168207,0.1643463046832675,0.020838184282183647
43745280,0.08441533894831083,0.2213593380079999,0.020982569083571434
43843584,0.05621726641431451,0.17959577553907033,0.018838949501514435
43941888,0.057774504855042326,0.09841717497245905,0.018628418445587158
44040192,0.03532090635155328,0.07944052293160832,0.018550708889961243
44138496,0.07100578177138232,0.19905661362223598,0.018255967646837234
44236800,0.07175686235132162,0.14240423065926391,0.01899632439017296
44335104,0.05446159097366035,0.09536301849879979,0.017438184469938278
44433408,0.04590448234346695,0.10693127117975953,0.016556743532419205
44531712,0.04055284691043198,0.06274860568918167,0.016000330448150635
44630016,0.040245407912880185,0.07531344964260388,0.015697112306952477
44728320,0.041386342644691466,0.0956223243070726,0.014143604785203934
